soc_id	pref_name_for_society	region	code_ea	code_eco	title_ea	title_eco
Nf15	Kickapoo	North-Central U.S.A.	15	0.655098697	Cousin marriages preferred	Precipitation predictability
Nf2	Ho Chunk	North-Central U.S.A.	15	0.661031854	Cousin marriages preferred	Precipitation predictability
Nf3	Omaha	North-Central U.S.A.	15	0.62010954	Cousin marriages preferred	Precipitation predictability
Nf4	Myaamia	Northeastern U.S.A.	15	0.637837294	Cousin marriages preferred	Precipitation predictability
Nf5	Wichita	South-Central U.S.A.	15	0.589512945	Cousin marriages preferred	Precipitation predictability
Nf6	Pawnee	North-Central U.S.A.	11	0.613605807	Cousin marriages preferred	Precipitation predictability
Nf7	Fox	North-Central U.S.A.	15	0.634590241	Cousin marriages preferred	Precipitation predictability
Nf8	Hasinai	South-Central U.S.A.	15	0.604446253	Cousin marriages preferred	Precipitation predictability
Nf9	Menominee	Northeastern U.S.A.	15	0.685133858	Cousin marriages preferred	Precipitation predictability
Ng1	Huron	Eastern Canada	15	0.704614138	Cousin marriages preferred	Precipitation predictability
Ng12	Choctaw	Southeastern U.S.A.	15	0.648663554	Cousin marriages preferred	Precipitation predictability
Ng14	Chickasaw	Southeastern U.S.A.	15	0.671074468	Cousin marriages preferred	Precipitation predictability
Ng2	Seminole	Southeastern U.S.A.	15	0.68537067	Cousin marriages preferred	Precipitation predictability
Ng3	Muscogee	Southeastern U.S.A.	15	0.655222354	Cousin marriages preferred	Precipitation predictability
Ng4	Penobscot	Northeastern U.S.A.	15	0.705900201	Cousin marriages preferred	Precipitation predictability
Ng5	Cherokee	Southeastern U.S.A.	15	0.683771123	Cousin marriages preferred	Precipitation predictability
Ng7	Natchez	Southeastern U.S.A.	15	0.633990562	Cousin marriages preferred	Precipitation predictability
Ng9	Catawba	Southeastern U.S.A.	15	0.67516634	Cousin marriages preferred	Precipitation predictability
Nh1	Chiricahua	Mexico	15	0.530860642	Cousin marriages preferred	Precipitation predictability
Nh10	Isleta	South-Central U.S.A.	15	0.606888544	Cousin marriages preferred	Precipitation predictability
Nh11	San Ildefonso	South-Central U.S.A.	15	0.621177076	Cousin marriages preferred	Precipitation predictability
Nh12	Santa Ana	South-Central U.S.A.	15	0.606888544	Cousin marriages preferred	Precipitation predictability
Nh13	Acoma	South-Central U.S.A.	15	0.590589678	Cousin marriages preferred	Precipitation predictability
Nh14	Laguna	South-Central U.S.A.	15	0.606888544	Cousin marriages preferred	Precipitation predictability
Nh15	Mescalero	South-Central U.S.A.	15	0.582111993	Cousin marriages preferred	Precipitation predictability
Nh16	Jicarilla	South-Central U.S.A.	15	0.606833882	Cousin marriages preferred	Precipitation predictability
Nh17	Western Apache	Southwestern U.S.A.	15	0.509413774	Cousin marriages preferred	Precipitation predictability
Nh18	Hopi	Southwestern U.S.A.	15	0.493614993	Cousin marriages preferred	Precipitation predictability
Nh19	Cocopa	Mexico	15	0.393704791	Cousin marriages preferred	Precipitation predictability
Nh2	Hano	Southwestern U.S.A.	15	0.493614993	Cousin marriages preferred	Precipitation predictability
Nh20	Kamia	Southwestern U.S.A.	15	0.370732093	Cousin marriages preferred	Precipitation predictability
Nh21	Mojave	Southwestern U.S.A.	15	0.380024972	Cousin marriages preferred	Precipitation predictability
Nh22	Quechan	Southwestern U.S.A.	15	0.372100529	Cousin marriages preferred	Precipitation predictability
Nh23	Kewyipaya	Southwestern U.S.A.	15	0.465387107	Cousin marriages preferred	Precipitation predictability
Nh24	Lipan Apache	South-Central U.S.A.	15	0.574938151	Cousin marriages preferred	Precipitation predictability
Nh25	Sia	South-Central U.S.A.	15	0.609116406	Cousin marriages preferred	Precipitation predictability
Nh26	Santa Clara	South-Central U.S.A.	15	0.621177076	Cousin marriages preferred	Precipitation predictability
Nh27	Kewa	South-Central U.S.A.	15	0.622302456	Cousin marriages preferred	Precipitation predictability
Nh3	Navajo	Southwestern U.S.A.	15	0.522594477	Cousin marriages preferred	Precipitation predictability
Nh4	Zuni	South-Central U.S.A.	15	0.561878119	Cousin marriages preferred	Precipitation predictability
Nh5	Maricopa	Southwestern U.S.A.	15	0.38449325	Cousin marriages preferred	Precipitation predictability
Nh6	Taos	Northwestern U.S.A.	15	0.625627203	Cousin marriages preferred	Precipitation predictability
Nh7	Cochiti	South-Central U.S.A.	15	0.621177076	Cousin marriages preferred	Precipitation predictability
Nh8	Jemez	South-Central U.S.A.	15	0.609116406	Cousin marriages preferred	Precipitation predictability
Nh9	Picuris	South-Central U.S.A.	15	0.621177076	Cousin marriages preferred	Precipitation predictability
Ni1	Tarahumara	Mexico	15	0.578479376	Cousin marriages preferred	Precipitation predictability
Ni2	Tohono O'odham	Mexico	15	0.403462131	Cousin marriages preferred	Precipitation predictability
Ni3	Huichol	Mexico	15	0.607946431	Cousin marriages preferred	Precipitation predictability
Ni4	Seri	Mexico	15	0.408242384	Cousin marriages preferred	Precipitation predictability
Ni5	Chichimeca	Mexico	15	0.68681477	Cousin marriages preferred	Precipitation predictability
Ni6	Pima	Mexico	15	0.439845882	Cousin marriages preferred	Precipitation predictability
Ni7	Yaqui	Mexico	15	0.434302402	Cousin marriages preferred	Precipitation predictability
Nj1	Chinantec	Mexico	15	0.766413745	Cousin marriages preferred	Precipitation predictability
Nj10	Zapotec	Mexico	15	0.746422842	Cousin marriages preferred	Precipitation predictability
Nj14	Tequistlatec	Mexico	15	0.6422485	Cousin marriages preferred	Precipitation predictability
Nj2	Aztec	Mexico	15	0.654658189	Cousin marriages preferred	Precipitation predictability
Nj3	Sierra Popoluca	Mexico	15	0.765036386	Cousin marriages preferred	Precipitation predictability
Nj4	Totonac	Mexico	15	0.719261859	Cousin marriages preferred	Precipitation predictability
Nj5	Mazateco	Mexico	15	0.748433684	Cousin marriages preferred	Precipitation predictability
Nj6	Huave	Mexico	15	0.718049085	Cousin marriages preferred	Precipitation predictability
Nj8	Tarasco	Mexico	15	0.657932308	Cousin marriages preferred	Precipitation predictability
Nj9	Tlaxcalans	Mexico	15	0.678800139	Cousin marriages preferred	Precipitation predictability
Sa1	Guna	Central America	15	0.739362393	Cousin marriages preferred	Precipitation predictability
Sa13	K'iche'	Central America	15	0.676147291	Cousin marriages preferred	Precipitation predictability
Sa17	Poqomam	Central America	15	0.676147291	Cousin marriages preferred	Precipitation predictability
Sa2	Tzeltal	Mexico	2	0.709327781	Cousin marriages preferred	Precipitation predictability
Sa3	Ch'orti'	Central America	15	0.642764975	Cousin marriages preferred	Precipitation predictability
Sa4	Emberá	Central America	15	0.680175319	Cousin marriages preferred	Precipitation predictability
Sa5	Bribri	Central America	15	0.763215662	Cousin marriages preferred	Precipitation predictability
Sa6	Yucatec Maya	Mexico	15	0.742539287	Cousin marriages preferred	Precipitation predictability
Sa7	Garifuna	Central America	15	0.721587836	Cousin marriages preferred	Precipitation predictability
Sa8	Mam	Central America	15	0.596965843	Cousin marriages preferred	Precipitation predictability
Sa9	Miskito	Central America	1	0.749824709	Cousin marriages preferred	Precipitation predictability
Sb1	Callinago	Caribbean	3	0.637897047	Cousin marriages preferred	Precipitation predictability
Sb2	Cágaba	Western South America	15	0.652482404	Cousin marriages preferred	Precipitation predictability
Sb3	Barí (Motilon)	Northern South America	1	0.689012575	Cousin marriages preferred	Precipitation predictability
Sb4	Cariña	Northern South America	8	0.789944511	Cousin marriages preferred	Precipitation predictability
Sb5	Paraujano	Northern South America	15	0.760431225	Cousin marriages preferred	Precipitation predictability
Sb6	Wayuu	Western South America	15	0.695438965	Cousin marriages preferred	Precipitation predictability
Sb7	Yupa	Northern South America	1	0.689012575	Cousin marriages preferred	Precipitation predictability
Sb9	Haitians	Caribbean	15	0.660707096	Cousin marriages preferred	Precipitation predictability
Sc1	Warao	Northern South America	9	0.782504076	Cousin marriages preferred	Precipitation predictability
Sc10	Lokono	Northern South America	2	0.774802281	Cousin marriages preferred	Precipitation predictability
Sc11	Camaracoto	Northern South America	15	0.760990558	Cousin marriages preferred	Precipitation predictability
Sc12	Macushi	Northern South America	1	0.76092211	Cousin marriages preferred	Precipitation predictability
Sc13	Panare	Northern South America	1	0.650185079	Cousin marriages preferred	Precipitation predictability
Sc16	Ye'kuana	Northern South America	1	0.671471601	Cousin marriages preferred	Precipitation predictability
Sc17	Piapoco	Western South America	1	0.697285012	Cousin marriages preferred	Precipitation predictability
Sc18	Ndyuka	Northern South America	11	0.749091195	Cousin marriages preferred	Precipitation predictability
Sc2	Pumé	Northern South America	1	0.659251528	Cousin marriages preferred	Precipitation predictability
Sc3	Barama River Carib	Northern South America	1	0.798514559	Cousin marriages preferred	Precipitation predictability
Sc4	Guahibo	Western South America	1	0.734880927	Cousin marriages preferred	Precipitation predictability
Sc5	Wapishana	Brazil	1	0.701540874	Cousin marriages preferred	Precipitation predictability
Sc6	Saramaccan	Northern South America	15	0.739536617	Cousin marriages preferred	Precipitation predictability
Sc7	Yabarana	Northern South America	1	0.676187125	Cousin marriages preferred	Precipitation predictability
Sc8	Piaroa	Northern South America	1	0.701976375	Cousin marriages preferred	Precipitation predictability
Sc9	Curripaco	Northern South America	15	0.701976375	Cousin marriages preferred	Precipitation predictability
Sd1	Munduruku	Brazil	1	0.737134157	Cousin marriages preferred	Precipitation predictability
Sd2	Tapirapé	Brazil	15	0.619269495	Cousin marriages preferred	Precipitation predictability
Sd6	Shiriana	Northern South America	15	0.694194028	Cousin marriages preferred	Precipitation predictability
Sd7	Wai-wai	Brazil	15	0.712431409	Cousin marriages preferred	Precipitation predictability
Sd8	Sanema	Northern South America	15	0.68661774	Cousin marriages preferred	Precipitation predictability
Sd9	Yanomami	Northern South America	1	0.697315877	Cousin marriages preferred	Precipitation predictability
Se1	Sirionó	Western South America	5	0.631664458	Cousin marriages preferred	Precipitation predictability
Se11	Chácobo	Western South America	1	0.669196941	Cousin marriages preferred	Precipitation predictability
Se12	Tucano	Brazil	1	0.80142405	Cousin marriages preferred	Precipitation predictability
Se2	Ticuna	Western South America	15	0.796968536	Cousin marriages preferred	Precipitation predictability
Se3	Shuar	Western South America	1	0.713244058	Cousin marriages preferred	Precipitation predictability
Se4	Yagua	Western South America	15	0.784026733	Cousin marriages preferred	Precipitation predictability
Se5	Cubeo	Western South America	2	0.815720459	Cousin marriages preferred	Precipitation predictability
Se6	Witoto	Western South America	15	0.808855409	Cousin marriages preferred	Precipitation predictability
Se7	Camba	Western South America	15	0.586241516	Cousin marriages preferred	Precipitation predictability
Se8	Amahuaca	Brazil	1	0.734502021	Cousin marriages preferred	Precipitation predictability
Sf1	Inca	Western South America	15	0.789543679	Cousin marriages preferred	Precipitation predictability
Sf2	Aymara	Western South America	15	0.743883425	Cousin marriages preferred	Precipitation predictability
Sf3	Chachi	Western South America	15	0.730143807	Cousin marriages preferred	Precipitation predictability
Sf4	U'wa	Western South America	15	0.767555655	Cousin marriages preferred	Precipitation predictability
Sf7	Asháninka	Western South America	15	0.716717597	Cousin marriages preferred	Precipitation predictability
Sf8	Piro	Western South America	15	0.753588697	Cousin marriages preferred	Precipitation predictability
Sg1	Yahgan	Southern South America	15	0.819860362	Cousin marriages preferred	Precipitation predictability
Sg2	Mapuche	Southern South America	5	0.565500649	Cousin marriages preferred	Precipitation predictability
Sg3	Ona	Southern South America	15	0.8256723	Cousin marriages preferred	Precipitation predictability
Sg4	Tehuelche	Southern South America	15	0.73516488	Cousin marriages preferred	Precipitation predictability
Sg5	Alacaluf	Southern South America	15	0.768503416	Cousin marriages preferred	Precipitation predictability
Sh1	Wichí	Southern South America	15	0.58694006	Cousin marriages preferred	Precipitation predictability
Sh2	Terena	Southern South America	15	0.596807867	Cousin marriages preferred	Precipitation predictability
Sh3	Abipón	Southern South America	15	0.594416348	Cousin marriages preferred	Precipitation predictability
Sh4	Kadiwéu	Brazil	15	0.607959688	Cousin marriages preferred	Precipitation predictability
Sh5	Choroti	Southern South America	15	0.578635455	Cousin marriages preferred	Precipitation predictability
Sh7	Guaraní	Western South America	15	0.615885537	Cousin marriages preferred	Precipitation predictability
Sh8	Toba	Southern South America	15	0.613374043	Cousin marriages preferred	Precipitation predictability
Si1	Bororo	Brazil	15	0.564122032	Cousin marriages preferred	Precipitation predictability
Si10	Kuikuru	Brazil	15	0.598312981	Cousin marriages preferred	Precipitation predictability
Si2	Trumai	Brazil	1	0.604085888	Cousin marriages preferred	Precipitation predictability
Si3	Bacairi	Brazil	15	0.58978331	Cousin marriages preferred	Precipitation predictability
Si4	Nambikwara	Brazil	1	0.635950435	Cousin marriages preferred	Precipitation predictability
Si5	Kamayurá	Brazil	1	0.606298393	Cousin marriages preferred	Precipitation predictability
Si8	Umotina	Brazil	15	0.583715791	Cousin marriages preferred	Precipitation predictability
Sj1	Carajá	Brazil	15	0.586238005	Cousin marriages preferred	Precipitation predictability
Sj11	Shavante	Brazil	15	0.585271016	Cousin marriages preferred	Precipitation predictability
Sj2	Sherente	Brazil	15	0.621131069	Cousin marriages preferred	Precipitation predictability
Sj3	Aweikoma	Brazil	15	0.684641439	Cousin marriages preferred	Precipitation predictability
Sj4	Canela	Brazil	15	0.655647357	Cousin marriages preferred	Precipitation predictability
Sj5	Aimoré	Brazil	15	0.640135843	Cousin marriages preferred	Precipitation predictability
Sj6	Tenetehara	Brazil	15	0.718920114	Cousin marriages preferred	Precipitation predictability
Sj7	Apinaye	Brazil	15	0.645770265	Cousin marriages preferred	Precipitation predictability
Sj8	Tupinambá	Brazil	1	0.741458535	Cousin marriages preferred	Precipitation predictability
Sj9	Kayapo	Brazil	15	0.689084303	Cousin marriages preferred	Precipitation predictability
ch12	Bashkir	Eastern Europe	15	0.66501162	Cousin marriages preferred	Precipitation predictability
ch14	Chuvash	Eastern Europe	15	0.692481003	Cousin marriages preferred	Precipitation predictability
ch15	Erzya Mordvins	Eastern Europe	15	0.650733853	Cousin marriages preferred	Precipitation predictability
ch17	Gagauz	Eastern Europe	15	0.597301391	Cousin marriages preferred	Precipitation predictability
ch18	Ingrians	Eastern Europe	15	0.713631217	Cousin marriages preferred	Precipitation predictability
ch20	Kazan tatar	Eastern Europe	15	0.676381962	Cousin marriages preferred	Precipitation predictability
ch23	Lithuanian Tatar	Eastern Europe	15	0.708146	Cousin marriages preferred	Precipitation predictability
ch24	Livs	Eastern Europe	15	0.704790404	Cousin marriages preferred	Precipitation predictability
ch26	Udmurt	Eastern Europe	15	0.692481003	Cousin marriages preferred	Precipitation predictability
ch27	Veps	Eastern Europe	15	0.697509554	Cousin marriages preferred	Precipitation predictability
ch28	Votes	Eastern Europe	15	0.713631217	Cousin marriages preferred	Precipitation predictability
ec12	Nganasan	Siberia	15	0.652808167	Cousin marriages preferred	Precipitation predictability
ec13	Itelmen	Russian Far East	15	0.677349983	Cousin marriages preferred	Precipitation predictability
ec14	Ungazikmit	Russian Far East	15	0.670407472	Cousin marriages preferred	Precipitation predictability
ec15	Mansi	Siberia	15	0.694159469	Cousin marriages preferred	Precipitation predictability
ec16	Evenk	Siberia	2	0.74689729	Cousin marriages preferred	Precipitation predictability
ec17	Negidal	Russian Far East	2	0.706797379	Cousin marriages preferred	Precipitation predictability
ec18	Ulch	Russian Far East	2	0.674888904	Cousin marriages preferred	Precipitation predictability
ec19	Orok	Russian Far East	2	0.631358609	Cousin marriages preferred	Precipitation predictability
ec20	Oroch	Russian Far East	2	0.655019504	Cousin marriages preferred	Precipitation predictability
ec21	Udihe	Russian Far East	2	0.698584007	Cousin marriages preferred	Precipitation predictability
